Mean(z_rock_height),species_cat_02
0.4025419,Egregia menziesii
3.265036554,Balanus glandula
1.255,Pollicipes polymerus
1.251746803,Egregia menziesii
0.6516,Pollicipes polymerus
2.011766018,Pollicipes polymerus
1.8,Anthopleura elegantissima
0.56,Egregia menziesii
1.75940231,Anthopleura elegantissima
1.75668,Mytilus californianus
2.21667,Pollicipes polymerus
1.35415,Mytilus californianus
2.084512764,Anthopleura elegantissima
2.962033403,Balanus glandula
1.98,Egregia menziesii
2.598788004,Pollicipes polymerus
0.81,Egregia menziesii
1.64515293,Anthopleura elegantissima
1.48,Mytilus californianus
2.09164,Mytilus californianus
1.4699545,Anthopleura elegantissima
3.070000003,Anthopleura elegantissima
0.97268787,Pollicipes polymerus
1.35314,Egregia menziesii
1.97756,Mytilus californianus
2.571695652,Mytilus californianus
0.6007454,Mytilus californianus
0.5650827,Anthopleura elegantissima
2.383442837,Balanus glandula
2.53346,Mytilus californianus
2.42649,Balanus glandula
0.4251,Egregia menziesii
2.459981401,Balanus glandula
3.552500001,Balanus glandula
2.59868,Anthopleura elegantissima
0.5034,Egregia menziesii
0.88084,Pollicipes polymerus
1.99766395,Anthopleura elegantissima
1.01213,Pollicipes polymerus
0.8026346,Egregia menziesii
3.552500001,Balanus glandula
1.406576147,Balanus glandula
2.890092961,Anthopleura elegantissima
0.579767271,Egregia menziesii
0.92022,Balanus glandula
3.623158684,Balanus glandula
3.784016366,Balanus glandula
0.90497092,Anthopleura elegantissima
0.597255,Anthopleura elegantissima
2.06,Balanus glandula
0.8084792,Anthopleura elegantissima
0.728038818,Egregia menziesii
0.759,Egregia menziesii
2.730005549,Pollicipes polymerus
0.564988127,Egregia menziesii
1.608969169,Pollicipes polymerus
1.23341434,Anthopleura elegantissima
2.735321246,Pollicipes polymerus
2.133598231,Pollicipes polymerus
3.267712638,Mytilus californianus
0.605,Mytilus californianus
1.98013061,Mytilus californianus
3.660873421,Balanus glandula
2.662066451,Pollicipes polymerus
0.904144393,Anthopleura elegantissima
0.2222,Egregia menziesii
3.230271259,Balanus glandula
2.153430258,Pollicipes polymerus
3.133825657,Balanus glandula
3.019999999,Balanus glandula
0.845883655,Egregia menziesii
1.449329966,Pollicipes polymerus
1.22498,Pollicipes polymerus
0.984063171,Anthopleura elegantissima
3.670151049,Balanus glandula
2.19989273,Anthopleura elegantissima
0.48,Egregia menziesii
0.6799656,Balanus glandula
2.02001954,Mytilus californianus
2.170000002,Mytilus californianus
3.299999998,Pollicipes polymerus
3.240000001,Anthopleura elegantissima
0.689999999,Egregia menziesii
1.262458015,Egregia menziesii
0.66,Anthopleura elegantissima
1.955,Balanus glandula
2.450000001,Mytilus californianus
-0.1585136,Egregia menziesii
0.47,Egregia menziesii
2.730000002,Pollicipes polymerus
3.673757345,Balanus glandula
3.007898277,Balanus glandula
1.78966,Mytilus californianus
2.349999999,Pollicipes polymerus
1.247200077,Egregia menziesii
0.87353,Egregia menziesii
1.28337929,Pollicipes polymerus
1.285856787,Egregia menziesii
1.990000001,Pollicipes polymerus
1.23013584,Egregia menziesii
3.075323369,Balanus glandula
1.87488791,Pollicipes polymerus
2.000000005,Pollicipes polymerus
2.852919527,Mytilus californianus
1.01213,Mytilus californianus
0.526067668,Egregia menziesii
3.460936514,Balanus glandula
2.739999999,Mytilus californianus
0.99011,Egregia menziesii
0.8202585,Anthopleura elegantissima
2.28167,Mytilus californianus
0.96520758,Mytilus californianus
2.660000002,Mytilus californianus
0.8449,Egregia menziesii
1.84,Anthopleura elegantissima
1.66834,Mytilus californianus
0.379999995,Egregia menziesii
2.00360568,Anthopleura elegantissima
1.221364804,Mytilus californianus
1.48223784,Mytilus californianus
3.670000003,Balanus glandula
3.729999999,Balanus glandula
0.7242927,Pollicipes polymerus
1.00515,Mytilus californianus
2.44667,Mytilus californianus
0.45,Egregia menziesii
2.19598157,Balanus glandula
3.256253226,Mytilus californianus
0.2527,Egregia menziesii
3.670000003,Balanus glandula
2.165842771,Mytilus californianus
2.96496,Balanus glandula
0.5831829,Anthopleura elegantissima
0.791,Mytilus californianus
1.88005548,Anthopleura elegantissima
1.311314909,Egregia menziesii
0.759,Egregia menziesii
0.5967,Pollicipes polymerus
0.93547,Egregia menziesii
2.60522,Balanus glandula
0.70994694,Egregia menziesii
0.71,Egregia menziesii
1.36,Egregia menziesii
2.819819869,Balanus glandula
0.7607,Egregia menziesii
0.88836,Egregia menziesii
3.189349634,Mytilus californianus
1.043997976,Egregia menziesii
2.56474,Mytilus californianus
1.6236772,Pollicipes polymerus
1.482315361,Anthopleura elegantissima
2.920126284,Balanus glandula
0.684981784,Egregia menziesii
0.893379829,Egregia menziesii
2.993847425,Balanus glandula
0.6432515,Anthopleura elegantissima
0.88836,Egregia menziesii
1.06021062,Pollicipes polymerus
1.080366435,Mytilus californianus
1.13523,Egregia menziesii
1.875,Anthopleura elegantissima
1.37,Pollicipes polymerus
1.39,Balanus glandula
0.4464,Egregia menziesii
0.8625,Egregia menziesii
2.97667,Mytilus californianus
0.759,Egregia menziesii
3.906077983,Balanus glandula
3.070000003,Anthopleura elegantissima
3.719208924,Balanus glandula
0.81988829,Egregia menziesii
2.495555376,Pollicipes polymerus
3.816026234,Balanus glandula
1.06106079,Egregia menziesii
2.180088249,Pollicipes polymerus
3.018576344,Balanus glandula
1.25788,Pollicipes polymerus
0.4506,Egregia menziesii
2.307975509,Balanus glandula
1.74102,Balanus glandula
2.42649,Balanus glandula
2.24609507,Anthopleura elegantissima
0.81988829,Egregia menziesii
0.56,Egregia menziesii
1.43592,Mytilus californianus
1.779864899,Anthopleura elegantissima
0.98615062,Egregia menziesii
-0.1417,Mytilus californianus
1.23900726,Egregia menziesii
1.288270717,Anthopleura elegantissima
0.4506,Anthopleura elegantissima
0.856791946,Anthopleura elegantissima
0.61,Mytilus californianus
1.0727,Mytilus californianus
0.4464,Anthopleura elegantissima
0.4286497,Egregia menziesii
2.06667,Mytilus californianus
1.664509889,Anthopleura elegantissima
1.595283951,Mytilus californianus
2.999670916,Mytilus californianus
1.263697937,Balanus glandula
2.58667,Mytilus californianus
-0.1640127,Egregia menziesii
0.936206413,Egregia menziesii
1.080366435,Pollicipes polymerus
0.7324427,Balanus glandula
2.21667,Mytilus californianus
1.67833,Egregia menziesii
2.3,Mytilus californianus
0.98028094,Anthopleura elegantissima
1.695,Mytilus californianus
2.29071,Mytilus californianus
2.780533377,Pollicipes polymerus
3.309539569,Mytilus californianus
2.14667,Pollicipes polymerus
3.027776285,Balanus glandula
3.344505611,Balanus glandula
0.59,Egregia menziesii
1.24069,Mytilus californianus
0.749999998,Egregia menziesii
0.6705317,Egregia menziesii
1.06021062,Pollicipes polymerus
1.251746803,Egregia menziesii
0.4464,Anthopleura elegantissima
1.55,Anthopleura elegantissima
0.97268787,Pollicipes polymerus
1.895,Mytilus californianus
2.21667,Pollicipes polymerus
0.420000001,Egregia menziesii
3.67,Anthopleura elegantissima
1.52481,Balanus glandula
1.27827,Mytilus californianus
1.211401329,Anthopleura elegantissima
3.384146495,Balanus glandula
2.27166,Mytilus californianus
0.5526907,Egregia menziesii
1.258934357,Mytilus californianus
0.95523,Egregia menziesii
2.646030728,Mytilus californianus
0.3887,Mytilus californianus
2.769237013,Mytilus californianus
0.905,Egregia menziesii
2.540000001,Pollicipes polymerus
3.15725791,Balanus glandula
1.74,Anthopleura elegantissima
4.034204972,Balanus glandula
1.829586361,Anthopleura elegantissima
1.9517,Mytilus californianus
3.296680294,Mytilus californianus
1.512499999,Anthopleura elegantissima
0.8234,Pollicipes polymerus
0.4001,Egregia menziesii
2.65667,Mytilus californianus
0.26,Egregia menziesii
3.784016366,Balanus glandula
3.37811112,Balanus glandula
2.41667,Pollicipes polymerus
3.050339727,Mytilus californianus
0.53,Mytilus californianus
3.145641879,Balanus glandula
0.655906,Anthopleura elegantissima
3.824815259,Mytilus californianus
2.890092961,Mytilus californianus
2.90671,Pollicipes polymerus
0.709951298,Egregia menziesii
2.598865585,Pollicipes polymerus
0.645,Egregia menziesii
0.2799,Egregia menziesii
-0.1691304,Egregia menziesii
2.726125512,Mytilus californianus
1.76435844,Anthopleura elegantissima
0.5183,Egregia menziesii
2.815072301,Mytilus californianus
2.972768479,Mytilus californianus
2.33496112,Pollicipes polymerus
1.992994771,Pollicipes polymerus
0.90497092,Anthopleura elegantissima
2.009775389,Mytilus californianus
2.050140694,Pollicipes polymerus
2.28667,Pollicipes polymerus
1.144493675,Egregia menziesii
1.30955,Mytilus californianus
1.177188205,Balanus glandula
1.55456,Mytilus californianus
3.090000002,Balanus glandula
2.88794883,Balanus glandula
3.042840312,Balanus glandula
0.6460176,Anthopleura elegantissima
0.505,Mytilus californianus
0.0770453,Anthopleura elegantissima
0.5877,Pollicipes polymerus
1.62191074,Anthopleura elegantissima
1.355,Pollicipes polymerus
1.664509889,Anthopleura elegantissima
0.75,Egregia menziesii
1.42942232,Balanus glandula
0.48,Egregia menziesii
2.827632791,Anthopleura elegantissima
1.615054409,Balanus glandula
2.50500725,Pollicipes polymerus
1.68990538,Anthopleura elegantissima
2.874028838,Balanus glandula
2.889462002,Mytilus californianus
1.13814136,Mytilus californianus
0.730000002,Egregia menziesii
3.528151774,Balanus glandula
2.859999999,Balanus glandula
3.180000001,Anthopleura elegantissima
0.7795184,Egregia menziesii
3.732162115,Balanus glandula
1.805267088,Pollicipes polymerus
0.5222605,Anthopleura elegantissima
2.610158866,Balanus glandula
2.054462499,Balanus glandula
0.945,Pollicipes polymerus
2.49667,Mytilus californianus
2.419774474,Balanus glandula
2.239423581,Balanus glandula
1.33786029,Balanus glandula
1.06626242,Pollicipes polymerus
0.2,Egregia menziesii
2.19,Balanus glandula
2.460000001,Pollicipes polymerus
1.11645053,Egregia menziesii
3.759683452,Mytilus californianus
0.789999998,Egregia menziesii
3.307552347,Balanus glandula
2.025202834,Balanus glandula
0.5449,Egregia menziesii
1.97667,Pollicipes polymerus
2.927972023,Mytilus californianus
3.08878,Mytilus californianus
1.68990538,Anthopleura elegantissima
1.43,Mytilus californianus
1.62191074,Anthopleura elegantissima
1.99766395,Anthopleura elegantissima
1.875,Anthopleura elegantissima
2.238066544,Balanus glandula
2.22669596,Balanus glandula
3.250000001,Mytilus californianus
1.02393,Mytilus californianus
2.148759264,Anthopleura elegantissima
3.2625,Balanus glandula
1.39173081,Pollicipes polymerus
2.45243,Mytilus californianus
0.756317656,Egregia menziesii
1.96,Balanus glandula
2.214543819,Mytilus californianus
0.005,Mytilus californianus
0.3596444,Egregia menziesii
3.194841369,Pollicipes polymerus
1.120000001,Egregia menziesii
3.028291059,Balanus glandula
2.490152786,Balanus glandula
3.240000001,Anthopleura elegantissima
2.460000001,Pollicipes polymerus
1.879914901,Balanus glandula
2.31662,Mytilus californianus
2.38995,Pollicipes polymerus
2.134112281,Pollicipes polymerus
2.27982193,Anthopleura elegantissima
2.290439236,Mytilus californianus
2.178880901,Pollicipes polymerus
1.33,Mytilus californianus
1.449329966,Pollicipes polymerus
3.809919625,Balanus glandula
1.78018752,Anthopleura elegantissima
0.5284,Egregia menziesii
1.68182106,Anthopleura elegantissima
3.297605248,Balanus glandula
1.359999998,Egregia menziesii
1.22498,Pollicipes polymerus
1.36744,Pollicipes polymerus
0.795,Egregia menziesii
3.230993355,Balanus glandula
1.11645053,Egregia menziesii
1.964903298,Pollicipes polymerus
1.40647,Mytilus californianus
2.92630857,Mytilus californianus
1.883395837,Pollicipes polymerus
0.85501,Egregia menziesii
2.3,Pollicipes polymerus
2.102914672,Anthopleura elegantissima
1.37,Pollicipes polymerus
1.39173081,Pollicipes polymerus
2.71013,Pollicipes polymerus
1.15495,Pollicipes polymerus
1.737913565,Balanus glandula
0.33,Egregia menziesii
0.5445,Egregia menziesii
0.6516,Mytilus californianus
1.22021351,Egregia menziesii
1.38,Mytilus californianus
0.866091606,Egregia menziesii
1.692105364,Anthopleura elegantissima
1.56359039,Pollicipes polymerus
2.40224866,Mytilus californianus
1.990000001,Mytilus californianus
3.719208924,Balanus glandula
2.95895,Mytilus californianus
1.4699545,Anthopleura elegantissima
2.944101279,Balanus glandula
0.94518246,Egregia menziesii
2.919491425,Balanus glandula
0.5398,Egregia menziesii
-0.0713027,Egregia menziesii
1.843606772,Mytilus californianus
2.986674327,Balanus glandula
3.660163002,Balanus glandula
0.679999997,Egregia menziesii
2.940384083,Balanus glandula
3.459999999,Anthopleura elegantissima
2.191728522,Anthopleura elegantissima
1.734072534,Balanus glandula
2.084512764,Anthopleura elegantissima
3.040293934,Balanus glandula
0.92498,Mytilus californianus
3.079726051,Balanus glandula
0.91,Balanus glandula
1.16521,Egregia menziesii
2.10018457,Pollicipes polymerus
0.8133802,Mytilus californianus
1.01,Egregia menziesii
1.41299,Anthopleura elegantissima
3.460936514,Balanus glandula
1.81665,Mytilus californianus
0.730000002,Egregia menziesii
2.666247733,Pollicipes polymerus
0.5942,Egregia menziesii
2.49667,Mytilus californianus
2.197634862,Pollicipes polymerus
2.315250668,Mytilus californianus
0.215,Egregia menziesii
1.413380529,Egregia menziesii
2.166250002,Balanus glandula
3.189349634,Mytilus californianus
2.98465,Mytilus californianus
2.990000001,Balanus glandula
1.30955,Mytilus californianus
3.125655736,Balanus glandula
0.93983001,Anthopleura elegantissima
2.460000004,Mytilus californianus
0.6383,Pollicipes polymerus
3.240000001,Anthopleura elegantissima
2.978039252,Mytilus californianus
1.34311,Mytilus californianus
1.13523,Egregia menziesii
3.350376185,Balanus glandula
-0.2671626,Egregia menziesii
3.070000003,Anthopleura elegantissima
3.593322176,Balanus glandula
2.01118436,Anthopleura elegantissima
2.95895,Mytilus californianus
1.56667,Pollicipes polymerus
2.662288776,Mytilus californianus
3.20537993,Mytilus californianus
3.016562531,Balanus glandula
3.842795525,Balanus glandula
0.3596444,Egregia menziesii
0.96520758,Pollicipes polymerus
3.29,Anthopleura elegantissima
1.462960711,Anthopleura elegantissima
3.138695725,Pollicipes polymerus
2.38995,Pollicipes polymerus
3.23,Mytilus californianus
0.335,Egregia menziesii
2.01118436,Anthopleura elegantissima
2.524009998,Mytilus californianus
0.53,Egregia menziesii
-0.3975,Egregia menziesii
2.469999999,Pollicipes polymerus
1.414126594,Egregia menziesii
0.684981784,Egregia menziesii
3.064430134,Anthopleura elegantissima
2.36900534,Anthopleura elegantissima
2.2125218,Anthopleura elegantissima
3.783061678,Balanus glandula
1.23501,Pollicipes polymerus
2.698826904,Balanus glandula
0.86833,Mytilus californianus
0.7253216,Anthopleura elegantissima
0.50498886,Egregia menziesii
2.03,Mytilus californianus
1.475,Mytilus californianus
0.8,Egregia menziesii
2.867905008,Pollicipes polymerus
3.67,Anthopleura elegantissima
0.7795791,Anthopleura elegantissima
2.04667,Pollicipes polymerus
1.4325,Egregia menziesii
2.697493676,Balanus glandula
1.929999998,Balanus glandula
3.075323369,Balanus glandula
1.40647,Pollicipes polymerus
3.559261206,Balanus glandula
0.8661166,Anthopleura elegantissima
1.99,Anthopleura elegantissima
-0.028336,Egregia menziesii
0.2799,Egregia menziesii
1.26477,Pollicipes polymerus
2.238123726,Balanus glandula
2.148759264,Balanus glandula
0.29,Egregia menziesii
1.28,Pollicipes polymerus
1.929999998,Balanus glandula
0.94,Pollicipes polymerus
3.819681016,Anthopleura elegantissima
0.3538743,Anthopleura elegantissima
0.579767271,Egregia menziesii
0.579767271,Egregia menziesii
1.14,Anthopleura elegantissima
2.593020799,Pollicipes polymerus
0.8326208,Anthopleura elegantissima
